,Season,TeamName,SOS
1765,2005,IUPUI,-2.12
1766,2005,Col Charleston ,-4.98
1767,2005,Princeton,-1.9
1768,2005,SE Louisiana,-5.22
1769,2005,Manhattan,-2.41
1770,2005,Arkansas St,-1.86
1771,2005,Loy Marymount,2.87
1772,2005,Georgia,6.46
1773,2005,Chattanooga,-3.59
1774,2005,UNC Wilmington,-3.13
1775,2005,Northwestern LA,-2.47
1776,2005,Loyola-Chicago,0.99
1777,2005,Fordham,-0.34
1778,2005,Penn St,7.31
1779,2005,Rider,-4.33
1780,2005,WI Green Bay,-0.09
1781,2005,Sam Houston St,-3.87
1782,2005,Fairfield,-3.23
1783,2005,Lamar,-4.39
1784,2005,Ga Southern,-5.32
1785,2005,E Michigan,0.78
1786,2005,East Carolina,5.7
1787,2005,Albany NY,-5.31
1788,2005,Oakland,0.86
1789,2005,E Kentucky,-5.18
1790,2005,Baylor,4.1
1791,2005,UC Irvine,-1.8
1792,2005,Tennessee Tech,-5.01
1793,2005,St Peter's,-4.26
1794,2005,Boise St,0.61
1795,2005,SE Missouri St,-3.78
1796,2005,Iona,-3.43
1797,2005,American Univ,-4.3
1798,2005,New Orleans,0.1
1799,2005,Valparaiso,-0.19
1800,2005,Missouri KC,-2.68
1801,2005,Marshall,3.61
1802,2005,Montana,-3.49
1803,2005,Appalachian St,-4.04
1804,2005,Austin Peay,-1.97
1805,2005,Florida Intl,0.34
1806,2005,Furman,-3.72
1807,2005,F Dickinson,-6.91
1808,2005,UC Santa Barbara,-0.4
1809,2005,North Texas,-0.99
1810,2005,UT San Antonio,-3.93
1811,2005,La Salle,1.16
1812,2005,Binghamton,-2.57
1813,2005,Tennessee St,-1.25
1814,2005,Portland St,-8.19
1815,2005,Cleveland St,0.52
1816,2005,Southern Miss,1.52
1817,2005,UCF,-7.78
1818,2005,Samford,-5.42
1819,2005,S Carolina St,-10.93
1820,2005,Yale,-2.82
1821,2005,Delaware,-2.47
1822,2005,Rhode Island,0.52
1823,2005,W Illinois,-1.58
1824,2005,South Alabama,0.09
1825,2005,Gardner Webb,-8.1
1826,2005,Long Beach St,-0.13
1827,2005,Wofford,-3.76
1828,2005,Monmouth NJ,-7.03
1829,2005,Duquesne,0.9
1830,2005,Northern Arizona,-5.38
1831,2005,Delaware St,-6.89
1832,2005,Harvard,-4.47
1833,2005,Lehigh,-6.77
1834,2005,Montana St,-4.77
1835,2005,Tulane,0.55
1836,2005,Idaho,-1.54
1837,2005,Marist,-4.3
1838,2005,Maine,-4.21
1839,2005,Belmont,-7.32
1840,2005,UNC Greensboro ,-2.97
1841,2005,Birmingham So,-8.24
1842,2005,Brown,-5.54
1843,2005,C Michigan,2.92
1844,2005,Chicago St,-1.29
1845,2005,Weber St,-5.62
1846,2005,Cornell,-5.46
1847,2005,High Point,-7.39
1848,2005,San Jose St,2.41
1849,2005,E Illinois,-3.08
1850,2005,Georgia St,-5.66
1851,2005,Central Conn,-7.23
1852,2005,McNeese St,-4.28
1853,2005,Coppin St,-6.16
1854,2005,UC Riverside,-1.27
1855,2005,Mercer,-9.77
1856,2005,Columbia,-6.56
1857,2005,Stony Brook,-4.66
1858,2005,E Washington,-2.35
1859,2005,Colgate,-4.97
1860,2005,St Francis NY,-8.66
1861,2005,Canisius,-4.52
1862,2005,FL Atlantic,-7.13
1863,2005,New Mexico St,0.75
1864,2005,Hampton,-10.96
1865,2005,UTRGV,-1.61
1866,2005,Southern Utah,-4.07
1867,2005,UT Arlington,-4.24
1868,2005,St Francis PA,-7.55
1869,2005,Texas St,-5.52
1870,2005,ETSU,-3.3
1871,2005,Wagner,-6.94
1872,2005,Robert Morris,-7.13
1873,2005,New Hampshire,-3.95
1874,2005,SF Austin,-7.54
1875,2005,Troy,-6.42
1876,2005,MS Valley St,-11.95
1877,2005,Elon,-2.79
1878,2005,UNC Asheville,-4.37
1879,2005,Dartmouth,-4.12
1880,2005,Norfolk St,-11.71
1881,2005,CS Sacramento,-5.08
1882,2005,Siena,-2.47
1883,2005,Towson,-3.43
1884,2005,IPFW,-1.78
1885,2005,Lafayette,-2.91
1886,2005,UMBC,-5.48
1887,2005,Coastal Car,-6.63
1888,2005,Alabama A&M,-12.86
1889,2005,William & Mary,-2.13
1890,2005,Lipscomb,-10.49
1891,2005,Long Island,-7.92
1892,2005,Navy,-7.08
1893,2005,Charleston So,-6.53
1894,2005,Cal Poly SLO,-0.55
1895,2005,Liberty,-6.01
1896,2005,Jacksonville St,-4.93
1897,2005,W Carolina,-2.54
1898,2005,Radford,-7.81
1899,2005,Stetson,-6.23
1900,2005,Morgan St,-10.92
1901,2005,ULM,-4.81
1902,2005,Citadel,-6.65
1903,2005,Jacksonville,-9.5
1904,2005,Loyola MD,-4.41
1905,2005,Morehead St,-4.54
1906,2005,James Madison,-2.22
1907,2005,Youngstown St,-0.72
1908,2005,Quinnipiac,-7.47
1909,2005,Idaho State,-5.89
1910,2005,Alabama St,-11.66
1911,2005,Florida A&M,-9.24
1912,2005,Hartford,-4.23
1913,2005,TN Martin,-3.38
1914,2005,Southern Univ,-13.38
1915,2005,Jackson St,-10.75
1916,2005,St Bonaventure,0.38
1917,2005,Mt St Mary's,-8.24
1918,2005,Bethune-Cookman,-11.67
1919,2005,Nicholls St,-5.64
1920,2005,Sacred Heart,-7.37
1921,2005,Centenary,-1.84
1922,2005,TX Southern,-13.23
1923,2005,NC A&T,-7.67
1924,2005,Grambling,-12.75
1925,2005,VMI,-8.15
1926,2005,Army,-5.39
1927,2005,Howard,-9.83
1928,2005,Ark Pine Bluff,-10.29
1929,2005,Campbell,-6.58
1930,2005,Alcorn St,-11.31
1931,2005,Prairie View,-9.88
1932,2005,Savannah St,-7.93
1933,2005,MD E Shore,-10.03
1934,2006,Texas,6.99
1935,2006,Duke,8.77
1936,2006,Connecticut,6.57
1937,2006,Florida,5.49
1938,2006,Kansas,7.6
1939,2006,Villanova,9.23
1940,2006,Memphis,4.24
1941,2006,North Carolina,7.77
1942,2006,Washington,5.96
1943,2006,LSU,8.77
1944,2006,UCLA,8.27
1945,2006,Illinois,6.29
1946,2006,Pittsburgh,7.01
1947,2006,Ohio State,5.9
1948,2006,Arizona,10.09
1949,2006,Arkansas,6.17
1950,2006,Tennessee,7.76
1951,2006,West Virginia,8.54
1952,2006,Iowa,6.8
1953,2006,Georgetown,6.92
1954,2006,Boston College,6.1
1955,2006,South Carolina,8.14
1956,2006,Texas A&M,4.77
1957,2006,Wisconsin,7.24
1958,2006,Kentucky,8.88
1959,2006,Missouri St,5.19
1960,2006,Cincinnati,8.41
1961,2006,NC State,5.63
1962,2006,Florida St,4.86
1963,2006,Notre Dame,6.68
1964,2006,Gonzaga,5.02
1965,2006,California,8.84
1966,2006,Michigan St,7.27
1967,2006,Michigan,7.04
1968,2006,George Mason,2.77
1969,2006,Indiana,7.36
1970,2006,Oklahoma,6.79
1971,2006,Bradley,5.38
1972,2006,Syracuse,8.16
1973,2006,Northern Iowa,5.13
1974,2006,Wichita St,4.72
1975,2006,Marquette,8.16
1976,2006,Louisville,6.5
1977,2006,Oklahoma St,6.67
1978,2006,Colorado,4.57
1979,2006,Alabama,8.08
1980,2006,Maryland,6.73
1981,2006,Vanderbilt,7.53
1982,2006,Oregon,6.85
1983,2006,Clemson,4.97
1984,2006,Air Force,2.49
1985,2006,Nevada,2.26
1986,2006,Creighton,4.88
1987,2006,Xavier,1.99
1988,2006,San Diego St,3.65
1989,2006,Miami FL,7
1990,2006,Alabama-Birmingham,1.57
1991,2006,G Washington,-0.33
1992,2006,St Joseph's  PA,5.12
1993,2006,Stanford,8.21
1994,2006,Iowa St,7.3
1995,2006,Kansas St,6.35
1996,2006,S Illinois,4.62
1997,2006,UNC Wilmington,0.57
1998,2006,Washington St,7.79
1999,2006,Temple,5.19
2000,2006,Virginia Tech,4.67
2001,2006,Wake Forest,6.89
2002,2006,Rutgers,5.16
2003,2006,Providence,7.68
2004,2006,Utah St,1.79
2005,2006,Minnesota,7.29
2006,2006,WI Milwaukee,1.47
2007,2006,Old Dominion,1.45
2008,2006,UNLV,4.51
2009,2006,USC,5.99
2010,2006,Houston,1.97
2011,2006,Bucknell,-2.29
2012,2006,BYU,3.19
2013,2006,Pacific,-1.57
2014,2006,Iona,-0.78
2015,2006,Seton Hall,6.11
2016,2006,Virginia,7.71
2017,2006,Hofstra,0.93
2018,2006,DePaul,8.74
2019,2006,Nebraska,6.74
2020,2006,Texas Tech,6.56
2021,2006,Winthrop,-4.93
2022,2006,Kent,0
2023,2006,Butler,0.44
2024,2006,Penn,-2.31
2025,2006,UTEP,0.38
2026,2006,Hawaii,2.29
2027,2006,Georgia Tech,5.7
2028,2006,WKU,-0.35
2029,2006,St John's,5.64
2030,2006,New Mexico,2.98
2031,2006,Mississippi St,5.66
2032,2006,Georgia,5.65
2033,2006,Akron,0.13
2034,2006,Saint Mary's CA,2.28
2035,2006,Auburn,7.06
2036,2006,South Alabama,-2.18
2037,2006,Montana,-0.96
2038,2006,Charlotte,1.97
2039,2006,VA Commonwealth,-0.53
2040,2006,Penn St,4.98
2041,2006,Arizona St,7.18
2042,2006,Louisiana Tech,2.55
2043,2006,Murray St,-5.07
2044,2006,La Salle,0.25
2045,2006,Northwestern LA,-1.38
2046,2006,Colorado St,4.27
2047,2006,Northwestern,6.44
2048,2006,Miami OH,1.15
2049,2006,Ohio,-0.5
2050,2006,Massachusetts,2.63
2051,2006,Drexel,1.17
2052,2006,San Diego,-0.31
2053,2006,Utah,3.39
2054,2006,Oral Roberts,-2.35
2055,2006,St Louis,3
2056,2006,Northeastern,-0.3
2057,2006,Toledo,-2.14
2058,2006,Dayton,2.04
2059,2006,TAM C. Christi,-5.7
2060,2006,N Illinois,-0.03
2061,2006,Drake,5.48
2062,2006,UC Irvine,-1.87
2063,2006,Baylor,11.65
2064,2006,New Mexico St,2.97
2065,2006,Holy Cross,-3.7
2066,2006,Marist,-2.25
2067,2006,Wyoming,3.82
2068,2006,Missouri,6.13
2069,2006,Davidson,-3.04
2070,2006,Fresno St,1.59
2071,2006,Mississippi,4.35
2072,2006,Fordham,1.24
2073,2006,Oregon St,6.31
2074,2006,Loy Marymount,3.68
2075,2006,Siena,-0.67
2076,2006,Manhattan,0
2077,2006,Boise St,1.09
2078,2006,Purdue,6.61
2079,2006,Rhode Island,1.84
2080,2006,San Francisco,2.61
2081,2006,South Florida,4.65
2082,2006,Buffalo,-1.22
2083,2006,Loyola-Chicago,-1.08
2084,2006,Illinois St,3.71
2085,2006,Santa Clara,2.58
2086,2006,Albany NY,-4.25
2087,2006,Long Beach St,-1.66
2088,2006,E Washington,-0.02
2089,2006,Indiana St,4.19
2090,2006,SMU,-2.78
2091,2006,Denver,-1.42
2092,2006,Louisiana,0.59
2093,2006,Northern Arizona,-1.35
2094,2006,IL Chicago,-0.18
2095,2006,CS Sacramento,-1.19
2096,2006,St Peter's,-0.98
2097,2006,MTSU,-1.17
2098,2006,Samford,-4.92
2099,2006,UC Santa Barbara,-1.34
2100,2006,Evansville,3.54
2101,2006,Central Conn,-6.76
2102,2006,CS Fullerton,-3.07
2103,2006,UCF,-0.69
2104,2006,Troy,-3.09
2105,2006,Detroit,0.07
2106,2006,Portland St,-1.21
2107,2006,Valparaiso,-4.05
2108,2006,SE Louisiana,-4.2
2109,2006,Monmouth NJ,-4.05
2110,2006,IUPUI,-5.13
2111,2006,Pepperdine,4.02
2112,2006,Ga Southern,-5.8
2113,2006,F Dickinson,-5.28
2114,2006,San Jose St,2.23
2115,2006,Sam Houston St,-3.36
2116,2006,Lamar,-4.88
2117,2006,Niagara,-0.87
2118,2006,Ball St,-0.6
2119,2006,Belmont,-6.72
2120,2006,Wright St,-1.4
2121,2006,SF Austin,-7.22
2122,2006,WI Green Bay,0.11
2123,2006,UT Arlington,-2.46
2124,2006,Portland,1.17
2125,2006,Lehigh,-4.96
2126,2006,Rice,0.5
2127,2006,North Texas,-1.88
2128,2006,TCU,3.5
2129,2006,Col Charleston ,-5.83
2130,2006,Loyola MD,-2.85
2131,2006,Vermont,-4.07
2132,2006,Boston Univ,-3.77
2133,2006,Idaho State,-1.22
2134,2006,Montana St,-2.17
2135,2006,Tulsa,-0.07
2136,2006,Ark Little Rock,-3.14
2137,2006,Binghamton,-5.52
2138,2006,Lipscomb,-8.78
2139,2006,Marshall,-1.56
2140,2006,Richmond,1.36
2141,2006,Delaware,-0.54
2142,2006,Tulane,-0.67
2143,2006,Tennessee Tech,-4.6
2144,2006,Arkansas St,-1.45
2145,2006,Georgia St,0.59
2146,2006,W Michigan,0.23
2147,2006,William & Mary,-0.41
2148,2006,Austin Peay,-6.29
2149,2006,St Bonaventure,-0.37
2150,2006,UT San Antonio,-3.38
2151,2006,Coastal Car,-7.09
2152,2006,Birmingham So,-8.12
2153,2006,Jacksonville St,-5.82
2154,2006,Tennessee St,-5.36
2155,2006,Southern Univ,-6.69
2156,2006,Cal Poly SLO,-0.56
2157,2006,Canisius,-1.8
2158,2006,Delaware St,-6.22
2159,2006,Weber St,-1.1
2160,2006,Fairfield,-0.05
2161,2006,New Orleans,0.21
2162,2006,McNeese St,-3.64
2163,2006,Cornell,-5.19
2164,2006,Rider,-0.6
2165,2006,Hartford,-6.61
2166,2006,Princeton,-3.58
2167,2006,Chicago St,-2.13
2168,2006,ETSU,-9.14
2169,2006,Yale,-5.71
2170,2006,E Michigan,-1.43
2171,2006,Harvard,-5.4
2172,2006,Wagner,-6.35
2173,2006,Mt St Mary's,-5.58
2174,2006,Elon,-3.45
2175,2006,Chattanooga,-5.22
2176,2006,Furman,-6.38
2177,2006,Southern Utah,-4.09
2178,2006,Youngstown St,-2.33
2179,2006,Appalachian St,-4.79
2180,2006,Towson,-2.38
2181,2006,Radford,-6.91
2182,2006,East Carolina,-1.27
2183,2006,TN Martin,-5.06
2184,2006,Sacred Heart,-5.97
2185,2006,Bowling Green,0.38
2186,2006,Southern Miss,1.91
2187,2006,Wofford,-2.98
2188,2006,Robert Morris,-6.27
2189,2006,Quinnipiac,-5.83
2190,2006,Cleveland St,-0.08
2191,2006,High Point,-6.4
2192,2006,W Carolina,-4.62
2193,2006,St Francis NY,-5.06
2194,2006,UMBC,-5.24
2195,2006,American Univ,-4.32
2196,2006,CS Northridge,-1.46
2197,2006,E Kentucky,-4.97
2198,2006,Oakland,-3.71
2199,2006,Alabama A&M,-10.43
2200,2006,Florida Intl,-0.07
2201,2006,Missouri KC,-4.87
2202,2006,FL Atlantic,-8.43
2203,2006,Hampton,-12.56
2204,2006,New Hampshire,-4.93
2205,2006,Duquesne,1.09
2206,2006,Idaho,3.28
2207,2006,Long Island,-6.75
2208,2006,ULM,-1.11
2209,2006,Gardner Webb,-6.71
2210,2006,UNC Greensboro ,-4.72
2211,2006,Charleston So,-6.6
2212,2006,Colgate,-5.61
2213,2006,Coppin St,-6.07
2214,2006,Jackson St,-8.84
2215,2006,Columbia,-6.32
2216,2006,Purdue-IPFW,-0.07
2217,2006,Brown,-6.66
2218,2006,Lafayette,-4.3
2219,2006,Norfolk St,-8.63
2220,2006,Stetson,-8.37
2221,2006,W Illinois,-3.1
2222,2006,S Carolina St,-8.59
2223,2006,Campbell,-8.11
2224,2006,C Michigan,-1.01
2225,2006,Ark Pine Bluff,-10.81
2226,2006,Navy,-6.16
2227,2006,Dartmouth,-5.43
2228,2006,James Madison,0.93
2229,2006,Alabama St,-8.58
2230,2006,Maine,-6.75
2231,2006,Florida A&M,-8.06
2232,2006,Bethune-Cookman,-10.49
2233,2006,Stony Brook,-3.02
2234,2006,UC Riverside,-0.75
2235,2006,SE Missouri St,-6.06
2236,2006,UNC Asheville,-4
2237,2006,Grambling,-10.58
2238,2006,E Illinois,-5.85
2239,2006,Nicholls St,-3.82
2240,2006,Texas St,-3.2
2241,2006,Alcorn St,-8.03
2242,2006,Centenary,-3.78
2243,2006,Howard,-10.37
2244,2006,VMI,-6.72
2245,2006,St Francis PA,-5.05
2246,2006,UTRGV,0.11
2247,2006,MS Valley St,-8.99
2248,2006,Liberty,-4.42
2249,2006,TX Southern,-6.37
2250,2006,NC A&T,-8.62
2251,2006,Mercer,-10.12
2252,2006,Jacksonville,-5.73
2253,2006,Army,-5.69
2254,2006,Morehead St,-5.43
2255,2006,MD E Shore,-10.16
2256,2006,Citadel,-7.76
2257,2006,Prairie View,-9.19
2258,2006,Morgan St,-7.75
2259,2006,Savannah St,-4.26
2260,2007,North Carolina,9.3
2261,2007,Florida,7.34
2262,2007,Kansas,6.86
2263,2007,Ohio State,9.03
2264,2007,Texas A&M,5.13
2265,2007,UCLA,9.84
2266,2007,Memphis,3.91
2267,2007,Georgetown,9.48
2268,2007,Wisconsin,6.95
2269,2007,Maryland,7.59
2270,2007,Duke,10.49
2271,2007,Georgia Tech,9.36
2272,2007,Kentucky,11.41
2273,2007,Pittsburgh,8.53
2274,2007,Notre Dame,4.97
2275,2007,Indiana,8.35
2276,2007,Michigan St,8.45
2277,2007,Arizona,10.76
2278,2007,Villanova,9.16
2279,2007,Louisville,7.69
2280,2007,Oregon,6.3
2281,2007,Texas,6.12
2282,2007,Clemson,7.82
2283,2007,Mississippi St,6.91
2284,2007,Air Force,3.34
2285,2007,Tennessee,9.15
2286,2007,Purdue,8.89
2287,2007,West Virginia,5.43
2288,2007,Virginia Tech,8.26
2289,2007,Butler,3.94
2290,2007,Illinois,7.09
2291,2007,Xavier,3.39
2292,2007,Florida St,8.63
2293,2007,Marquette,6.95
2294,2007,Syracuse,6.47
2295,2007,Missouri St,5.93
2296,2007,USC,7.87
2297,2007,Arkansas,8.75
2298,2007,Boston College,9.21
2299,2007,S Illinois,7.53
2300,2007,Georgia,8.38
2301,2007,Washington St,6
2302,2007,Connecticut,6.09
2303,2007,Oklahoma,7.23
2304,2007,UNLV,5.37
2305,2007,Virginia,7.96
2306,2007,Vanderbilt,7.79
2307,2007,LSU,7.44
2308,2007,Creighton,6.24
2309,2007,DePaul,8.53
2310,2007,Gonzaga,3.77
2311,2007,BYU,3.95
2312,2007,Stanford,9.06
2313,2007,Akron,-1.9
2314,2007,Bradley,7.22
2315,2007,Alabama,6.24
2316,2007,Missouri,5.03
2317,2007,Michigan,6.79
2318,2007,Nevada,1.09
2319,2007,Kansas St,5.53
2320,2007,Wichita St,6.36
2321,2007,Washington,6.5
2322,2007,Mississippi,6.38
2323,2007,Providence,6.69
2324,2007,Texas Tech,7.16
2325,2007,Oklahoma St,6.34
2326,2007,VA Commonwealth,0.2
2327,2007,Massachusetts,0.97
2328,2007,Winthrop,-1.2
2329,2007,Iowa,6.35
2330,2007,California,8.67
2331,2007,NC State,8.36
2332,2007,Davidson,-2.26
2333,2007,Northern Iowa,6.05
2334,2007,Old Dominion,0.44
2335,2007,San Diego St,3.9
2336,2007,Hawaii,1.09
2337,2007,Nebraska,5.35
2338,2007,Auburn,7.47
2339,2007,Santa Clara,1.58
2340,2007,Wake Forest,9.31
2341,2007,Seton Hall,5.37
2342,2007,Houston,3.12
2343,2007,Illinois St,4.63
2344,2007,G Washington,0.64
2345,2007,Miami FL,7.15
2346,2007,Drexel,0.52
2347,2007,Baylor,3.88
2348,2007,Kent,1.28
2349,2007,Evansville,4.55
2350,2007,St Joseph's  PA,2.23
2351,2007,New Mexico St,0.01
2352,2007,Northwestern,7.82
2353,2007,Miami OH,2.78
2354,2007,UCF,-1.48
2355,2007,Appalachian St,-1.19
2356,2007,Oral Roberts,-1.04
2357,2007,St John's,6.85
2358,2007,Fresno St,-0.14
2359,2007,Tulsa,-0.11
2360,2007,Loyola-Chicago,0.78
2361,2007,UTEP,0.24
2362,2007,Saint Mary's CA,1.03
2363,2007,George Mason,-0.05
2364,2007,Penn,-1.64
2365,2007,Colorado St,3.71
2366,2007,Alabama-Birmingham,3.83
2367,2007,Cincinnati,6.97
2368,2007,Utah St,1.19
2369,2007,South Carolina,7.86
2370,2007,Drake,4.58
2371,2007,Southern Miss,0.17
2372,2007,Holy Cross,-3.06
2373,2007,Arizona St,7.95
2374,2007,Penn St,5.79
2375,2007,New Mexico,2.89
2376,2007,St Louis,2.91
2377,2007,TAM C. Christi,-4.8
2378,2007,Boise St,0
2379,2007,Temple,1.91
2380,2007,Bucknell,-3.03
2381,2007,Dayton,1.97
2382,2007,Toledo,1.83
2383,2007,Hofstra,-0.6
2384,2007,South Florida,4.37
2385,2007,Ohio,0.22
2386,2007,Wyoming,3.52
2387,2007,Long Beach St,-2.07
2388,2007,Indiana St,6.84
2389,2007,W Michigan,2.04
2390,2007,Utah,5.06
2391,2007,Wright St,-0.31
2392,2007,Iowa St,5.19
2393,2007,Marist,-4.29
2394,2007,Rhode Island,2.32
2395,2007,Fordham,-0.1
2396,2007,WKU,-3.71
2397,2007,Minnesota,8.05
2398,2007,Col Charleston ,-3.06
2399,2007,Tulane,0.63
2400,2007,Oakland,-0.41
2401,2007,Vermont,-5.15
2402,2007,Charlotte,1.38
2403,2007,Belmont,-4.71
2404,2007,SMU,0.73
2405,2007,IL Chicago,1.09
2406,2007,WI Green Bay,-0.86
2407,2007,Oregon St,6.23
2408,2007,UC Santa Barbara,-3.47
2409,2007,Sam Houston St,-5.35
2410,2007,Siena,-4.72
2411,2007,Towson,-0.56
2412,2007,Valparaiso,-1.3
2413,2007,San Francisco,0.95
2414,2007,High Point,-4.99
2415,2007,TCU,2.11
2416,2007,Albany NY,-4.75
2417,2007,San Diego,-1.15
2418,2007,Rice,1.43
2419,2007,Marshall,2.33
2420,2007,CS Fullerton,-5.3
2421,2007,Detroit,1.01
2422,2007,South Alabama,-4.18
2423,2007,Rutgers,5.86
2424,2007,Cal Poly SLO,-3.83
2425,2007,ETSU,-5.44
2426,2007,Lipscomb,-4.62
2427,2007,Tennessee Tech,-4.85
2428,2007,American Univ,-4.38
2429,2007,UNC Greensboro ,-3.69
2430,2007,Youngstown St,1.19
2431,2007,North Texas,-6.59
2432,2007,Northern Arizona,-3.28
2433,2007,Niagara,-4.7
2434,2007,Austin Peay,-5.09
2435,2007,Northwestern LA,-4.05
2436,2007,Central Conn,-6.48
2437,2007,IUPUI,-3.39
2438,2007,Loyola MD,-5.44
2439,2007,UC Irvine,-1.43
2440,2007,William & Mary,-2.53
2441,2007,Yale,-3.67
2442,2007,Buffalo,-0.15
2443,2007,Northeastern,0.3
2444,2007,Weber St,-3.33
2445,2007,Colorado,7.33
2446,2007,E Washington,-2.94
2447,2007,E Kentucky,-5.28
2448,2007,Idaho State,-1.17
2449,2007,Southern Utah,-4.41
2450,2007,Sacred Heart,-6.04
2451,2007,Ball St,1.03
2452,2007,Fairfield,-2
2453,2007,Boston Univ,-4.65
2454,2007,Cornell,-5.4
2455,2007,Louisiana Tech,0.64
2456,2007,Furman,-2.68
2457,2007,Pacific,-0.87
2458,2007,WI Milwaukee,2.34
2459,2007,C Michigan,-0.6
2460,2007,Montana,-3.53
2461,2007,Bowling Green,-1.08
2462,2007,SF Austin,-6.38
2463,2007,Robert Morris,-8.07
2464,2007,La Salle,-1.87
2465,2007,Duquesne,0.5
2466,2007,Loy Marymount,1.8
2467,2007,Pepperdine,0.23
2468,2007,MTSU,-3.96
2469,2007,Chattanooga,-2.18
2470,2007,Portland St,-4.57
2471,2007,CS Northridge,-1.88
2472,2007,Liberty,-3.25
2473,2007,Missouri KC,-1.8
2474,2007,Columbia,-5.27
2475,2007,UNC Wilmington,0.01
2476,2007,Arkansas St,-5.63
2477,2007,Chicago St,1.3
2478,2007,Cleveland St,1.31
2479,2007,Murray St,-5.92
2480,2007,N Illinois,-0.85
2481,2007,Delaware St,-6.58
2482,2007,Samford,-4.78
2483,2007,E Michigan,-0.63
2484,2007,Ga Southern,-2.71
2485,2007,Brown,-4.21
2486,2007,Coastal Car,-5.66
2487,2007,San Jose St,2.21
2488,2007,Richmond,0.72
2489,2007,Navy,-3.77
2490,2007,Lehigh,-3.99
2491,2007,New Orleans,-5.62
2492,2007,Lamar,-3.54
2493,2007,Binghamton,-6.96
2494,2007,Manhattan,-4.78
2495,2007,Georgia St,-0.14
2496,2007,Canisius,-5.16
2497,2007,Rider,-4.88
2498,2007,Troy,-5.25
2499,2007,Princeton,-5.7
2500,2007,Portland,0.81
2501,2007,VMI,-5.44
2502,2007,Hartford,-5.44
2503,2007,Mt St Mary's,-5.65
2504,2007,SE Louisiana,-5.98
2505,2007,Jacksonville,-4.01
2506,2007,UNC Asheville,-2.23
2507,2007,Monmouth NJ,-5.96
2508,2007,Army,-4.52
2509,2007,Centenary,-2.62
2510,2007,UTRGV,-5.53
2511,2007,Quinnipiac,-7.62
2512,2007,W Carolina,-1.66
2513,2007,UMBC,-4.92
2514,2007,Wofford,-2.49
2515,2007,ULM,-6.01
2516,2007,Harvard,-4.56
2517,2007,F Dickinson,-6.67
2518,2007,Florida A&M,-7.49
2519,2007,Ark Little Rock,-5.56
2520,2007,Hampton,-8.9
2521,2007,Morehead St,-7.51
2522,2007,James Madison,-1.11
2523,2007,FL Atlantic,-4.34
2524,2007,Colgate,-4.3
2525,2007,Stony Brook,-5.55
2526,2007,East Carolina,1.15
2527,2007,IPFW,-0.71
2528,2007,Maine,-5.25
2529,2007,Campbell,-5.42
2530,2007,Louisiana,-4.85
2531,2007,Elon,-1.48
2532,2007,McNeese St,-4.66
2533,2007,Delaware,-2.06
2534,2007,St Francis NY,-5.54
2535,2007,Radford,-4.25
2536,2007,NC A&T,-10.09
2537,2007,Montana St,-4.23
2538,2007,Tennessee St,-5.69
2539,2007,UT Arlington,-6.42
2540,2007,Morgan St,-9.65
2541,2007,Jackson St,-9.94
2542,2007,New Hampshire,-6.1
2543,2007,Nicholls St,-1.89
2544,2007,Wagner,-7.56
2545,2007,St Bonaventure,-1.47
2546,2007,Idaho,1.44
2547,2007,S Carolina St,-9.91
2548,2007,Jacksonville St,-7.3
2549,2007,Florida Intl,-5.77
2550,2007,E Illinois,-7.12
2551,2007,Dartmouth,-4.75
2552,2007,Gardner Webb,-0.95
2553,2007,Mercer,-5.82
2554,2007,MS Valley St,-10.87
2555,2007,St Francis PA,-6.74
2556,2007,SE Missouri St,-5.78
2557,2007,St Peter's,-5.82
2558,2007,Long Island,-7.88
2559,2007,Stetson,-3.86
2560,2007,TN Martin,-6.55
2561,2007,Lafayette,-2.38
2562,2007,CS Sacramento,-2.68
2563,2007,Citadel,-0.81
2564,2007,W Illinois,-4.88
2565,2007,Charleston So,-3.04
2566,2007,UC Riverside,-3.08
2567,2007,Coppin St,-5.17
2568,2007,Iona,-3.97
2569,2007,UT San Antonio,-4.07
2570,2007,Savannah St,-2.51
2571,2007,Norfolk St,-8.21
2572,2007,Ark Pine Bluff,-10.86
2573,2007,Texas St,-6.11
2574,2007,Southern Univ,-10.04
2575,2007,Howard,-10.61
2576,2007,Alabama St,-11.54
2577,2007,Denver,-5.89
2578,2007,TX Southern,-11.7
2579,2007,Grambling,-13.28
2580,2007,Bethune-Cookman,-9.53
2581,2007,Alcorn St,-13.23
2582,2007,MD E Shore,-9.04
2583,2007,Alabama A&M,-12.38
2584,2007,Prairie View,-10.4
2585,2008,Kansas,8.2
2586,2008,North Carolina,8.12
2587,2008,Memphis,5.76
2588,2008,UCLA,7.71
2589,2008,Duke,9.28
2590,2008,Wisconsin,6.73
2591,2008,Louisville,8
2592,2008,Georgetown,7.23
2593,2008,Marquette,8.09
2594,2008,Tennessee,7.84
2595,2008,Texas,8.59
2596,2008,Clemson,9.08
2597,2008,West Virginia,7.16
2598,2008,Xavier,5.47
2599,2008,Washington St,6.35
2600,2008,Michigan St,7.68
2601,2008,Stanford,6.95
2602,2008,Texas A&M,7.46
2603,2008,Notre Dame,7.03
2604,2008,Kansas St,7.79
2605,2008,Indiana,6.08
2606,2008,Pittsburgh,7.84
2607,2008,Connecticut,6.76
2608,2008,Gonzaga,2.15
